asset_id,male,female,unknownUsers,percentMale,percentFemale,near_even,total_interactions
4226810,0,0,1,NaN%,NaN%,0,1
4226811,0,1,0,0%,100%,0,1
4226812,0,1,1,0%,100%,0,2
4226813,0,0,1,NaN%,NaN%,0,1
4227218,0,0,1,NaN%,NaN%,0,1
4227230,1,0,1,100%,0%,0,2
4227450,13,28,83,32%,68%,0,124
4227487,3,0,1,100%,0%,0,4
4227730,1,0,3,100%,0%,0,4
4227771,76,100,289,43%,57%,0,465
4227805,0,0,1,NaN%,NaN%,0,1
4227806,0,1,0,0%,100%,0,1
4227810,4,3,12,57%,43%,0,19
4227811,4,3,6,57%,43%,0,13
4227812,0,3,9,0%,100%,0,12
4227813,2,0,9,100%,0%,0,11
4227814,1,2,6,33%,67%,0,9
4227815,1,0,10,100%,0%,0,11
4227816,1,3,5,25%,75%,0,9
4227817,0,0,4,NaN%,NaN%,0,4
4227818,1,0,3,100%,0%,0,4
4227820,1,1,2,50%,50%,1,4
4227821,1,2,4,33%,67%,0,7
4227822,2,1,4,67%,33%,0,7
4227823,0,1,5,0%,100%,0,6
4227824,0,0,4,NaN%,NaN%,0,4
4227826,2,2,3,50%,50%,1,7
4227827,0,0,7,NaN%,NaN%,0,7
4227828,1,1,2,50%,50%,1,4
4227829,0,0,3,NaN%,NaN%,0,3
4227830,0,3,3,0%,100%,0,6
4227831,2,1,2,67%,33%,0,5
4227832,2,0,5,100%,0%,0,7
4227833,0,0,3,NaN%,NaN%,0,3
4227834,1,2,2,33%,67%,0,5
4227835,1,0,4,100%,0%,0,5
4227836,0,1,3,0%,100%,0,4
4227837,0,0,2,NaN%,NaN%,0,2
4227838,0,0,6,NaN%,NaN%,0,6
4227839,1,1,1,50%,50%,1,3
4227840,0,1,4,0%,100%,0,5
4227841,0,0,1,NaN%,NaN%,0,1
4227842,1,0,4,100%,0%,0,5
4227843,1,0,7,100%,0%,0,8
4227844,0,0,4,NaN%,NaN%,0,4
4227845,0,0,2,NaN%,NaN%,0,2
4227846,0,1,3,0%,100%,0,4
4227847,0,1,2,0%,100%,0,3
4227849,0,1,2,0%,100%,0,3
4227850,0,1,3,0%,100%,0,4
4227851,1,0,2,100%,0%,0,3
4227852,0,1,4,0%,100%,0,5
4227853,1,0,1,100%,0%,0,2
4227854,0,1,2,0%,100%,0,3
4227855,0,0,6,NaN%,NaN%,0,6
4227856,1,1,2,50%,50%,1,4
4227857,1,0,4,100%,0%,0,5
4227858,0,1,4,0%,100%,0,5
4227859,0,0,1,NaN%,NaN%,0,1
4227861,1,0,0,100%,0%,0,1
4227862,2,1,5,67%,33%,0,8
4227863,2,0,1,100%,0%,0,3
4227866,1,0,3,100%,0%,0,4
4227867,0,1,4,0%,100%,0,5
4227868,0,0,6,NaN%,NaN%,0,6
4227869,0,0,3,NaN%,NaN%,0,3
4227870,1,1,2,50%,50%,1,4
4227871,0,0,1,NaN%,NaN%,0,1
4227872,0,2,2,0%,100%,0,4
4227873,0,0,4,NaN%,NaN%,0,4
4227874,1,0,3,100%,0%,0,4
4227875,0,0,1,NaN%,NaN%,0,1
4227876,0,2,4,0%,100%,0,6
4227877,0,0,3,NaN%,NaN%,0,3
4227879,2,0,2,100%,0%,0,4
4227880,0,0,4,NaN%,NaN%,0,4
4227881,0,0,2,NaN%,NaN%,0,2
4227882,1,1,1,50%,50%,1,3
4227883,1,1,3,50%,50%,1,5
4227884,0,0,2,NaN%,NaN%,0,2
4227885,0,0,5,NaN%,NaN%,0,5
4227886,0,0,3,NaN%,NaN%,0,3
4227887,0,0,2,NaN%,NaN%,0,2
4227888,0,2,4,0%,100%,0,6
4227889,0,1,3,0%,100%,0,4
4227890,0,0,2,NaN%,NaN%,0,2
4227891,0,2,6,0%,100%,0,8
4227892,1,0,4,100%,0%,0,5
4227894,0,0,1,NaN%,NaN%,0,1
4227896,1,1,2,50%,50%,1,4
4227898,0,0,3,NaN%,NaN%,0,3
4227899,0,0,2,NaN%,NaN%,0,2
4227900,0,0,3,NaN%,NaN%,0,3
4227901,0,0,1,NaN%,NaN%,0,1
4227902,1,2,4,33%,67%,0,7
4227903,0,1,2,0%,100%,0,3
4227904,0,1,3,0%,100%,0,4
4227905,0,0,1,NaN%,NaN%,0,1
4227907,0,0,2,NaN%,NaN%,0,2
4227908,0,0,2,NaN%,NaN%,0,2
4227909,0,1,5,0%,100%,0,6
4227910,0,0,3,NaN%,NaN%,0,3
4227912,0,2,2,0%,100%,0,4
4227913,0,0,3,NaN%,NaN%,0,3
4227914,0,1,2,0%,100%,0,3
4227915,2,0,2,100%,0%,0,4
4227916,0,0,1,NaN%,NaN%,0,1
4227917,0,1,1,0%,100%,0,2
4227918,0,0,2,NaN%,NaN%,0,2
4227919,0,1,2,0%,100%,0,3
4227920,0,0,2,NaN%,NaN%,0,2
4227921,0,1,4,0%,100%,0,5
4227923,0,1,3,0%,100%,0,4
4227925,1,2,2,33%,67%,0,5
4227926,0,0,2,NaN%,NaN%,0,2
4227927,0,0,2,NaN%,NaN%,0,2
4227928,2,0,0,100%,0%,0,2
4227931,0,2,2,0%,100%,0,4
4227933,0,0,1,NaN%,NaN%,0,1
4227934,0,1,1,0%,100%,0,2
4227935,0,1,2,0%,100%,0,3
4227936,0,1,0,0%,100%,0,1
4227938,0,1,3,0%,100%,0,4
4227939,0,1,0,0%,100%,0,1
4227940,0,0,3,NaN%,NaN%,0,3
4227941,0,0,1,NaN%,NaN%,0,1
4227942,0,1,1,0%,100%,0,2
4227945,0,0,2,NaN%,NaN%,0,2
4227946,0,0,2,NaN%,NaN%,0,2
4227947,0,0,1,NaN%,NaN%,0,1
4227948,0,1,2,0%,100%,0,3
4227950,0,0,1,NaN%,NaN%,0,1
4227951,0,0,1,NaN%,NaN%,0,1
4227952,0,0,3,NaN%,NaN%,0,3
4227954,0,1,0,0%,100%,0,1
4227955,0,1,1,0%,100%,0,2
4227959,0,0,2,NaN%,NaN%,0,2
4227960,0,0,1,NaN%,NaN%,0,1
4227963,0,0,2,NaN%,NaN%,0,2
4227964,0,0,2,NaN%,NaN%,0,2
4227965,0,1,1,0%,100%,0,2
4227966,0,0,2,NaN%,NaN%,0,2
4227967,0,1,2,0%,100%,0,3
4227968,0,0,1,NaN%,NaN%,0,1
4227970,0,0,3,NaN%,NaN%,0,3
4227971,1,0,1,100%,0%,0,2
4227972,0,0,1,NaN%,NaN%,0,1
4227973,0,1,2,0%,100%,0,3
4227975,1,0,1,100%,0%,0,2
4227977,0,0,1,NaN%,NaN%,0,1
4227978,0,1,3,0%,100%,0,4
4227979,0,0,3,NaN%,NaN%,0,3
4227981,0,1,1,0%,100%,0,2
4227982,0,1,3,0%,100%,0,4
4227984,1,0,2,100%,0%,0,3
4227985,0,0,2,NaN%,NaN%,0,2
4227987,0,0,1,NaN%,NaN%,0,1
4227988,0,1,1,0%,100%,0,2
4227991,1,0,2,100%,0%,0,3
4227992,0,0,3,NaN%,NaN%,0,3
4227993,0,0,2,NaN%,NaN%,0,2
4227994,1,0,0,100%,0%,0,1
4227995,0,1,1,0%,100%,0,2
4227996,0,0,1,NaN%,NaN%,0,1
4227997,0,0,3,NaN%,NaN%,0,3
4227998,0,0,2,NaN%,NaN%,0,2
4227999,0,0,1,NaN%,NaN%,0,1
4228001,0,0,5,NaN%,NaN%,0,5
4228003,0,0,2,NaN%,NaN%,0,2
4228004,0,1,0,0%,100%,0,1
4228005,0,0,1,NaN%,NaN%,0,1
4228006,0,0,1,NaN%,NaN%,0,1
4228007,2,0,1,100%,0%,0,3
4228008,0,0,2,NaN%,NaN%,0,2
4228009,0,0,1,NaN%,NaN%,0,1
4228011,0,0,2,NaN%,NaN%,0,2
4228012,0,0,1,NaN%,NaN%,0,1
4228013,0,0,2,NaN%,NaN%,0,2
4228014,1,1,0,50%,50%,1,2
4228015,1,0,3,100%,0%,0,4
4228018,0,1,2,0%,100%,0,3
4228185,0,2,2,0%,100%,0,4
4228190,1,5,12,17%,83%,0,18
4228192,11,15,39,42%,58%,0,65
4228199,0,1,0,0%,100%,0,1
4228364,1,1,0,50%,50%,1,2
4228412,0,2,0,0%,100%,0,2
4228494,1,0,3,100%,0%,0,4
4228497,1,0,1,100%,0%,0,2
4228499,0,0,1,NaN%,NaN%,0,1
4228500,1,0,0,100%,0%,0,1
4228502,0,0,1,NaN%,NaN%,0,1
4228503,0,0,1,NaN%,NaN%,0,1
4228505,0,1,0,0%,100%,0,1
4228508,0,0,2,NaN%,NaN%,0,2
4228509,0,0,3,NaN%,NaN%,0,3
4228512,0,0,1,NaN%,NaN%,0,1
4228513,1,0,0,100%,0%,0,1
4228514,1,1,0,50%,50%,1,2
4228517,1,0,0,100%,0%,0,1
4228518,0,0,2,NaN%,NaN%,0,2
4228519,1,0,1,100%,0%,0,2
4228523,0,0,2,NaN%,NaN%,0,2
4228524,0,0,1,NaN%,NaN%,0,1
4228526,1,0,0,100%,0%,0,1
4228532,0,0,1,NaN%,NaN%,0,1
4228533,0,0,2,NaN%,NaN%,0,2
4228538,1,0,1,100%,0%,0,2
4228542,0,0,1,NaN%,NaN%,0,1
4228544,1,0,0,100%,0%,0,1
4228545,0,0,1,NaN%,NaN%,0,1
4228547,0,0,1,NaN%,NaN%,0,1
4228550,1,0,0,100%,0%,0,1
4228553,0,0,1,NaN%,NaN%,0,1
4228559,0,0,1,NaN%,NaN%,0,1
4228560,0,0,1,NaN%,NaN%,0,1
4228561,0,0,2,NaN%,NaN%,0,2
4228565,0,0,1,NaN%,NaN%,0,1
4228569,1,0,1,100%,0%,0,2
4228573,1,0,1,100%,0%,0,2
4228577,0,1,0,0%,100%,0,1
4228579,0,1,0,0%,100%,0,1
4228585,0,1,1,0%,100%,0,2
4228587,0,1,0,0%,100%,0,1
4228590,0,0,1,NaN%,NaN%,0,1
4228592,1,0,0,100%,0%,0,1
4228593,0,0,1,NaN%,NaN%,0,1
4228594,0,0,1,NaN%,NaN%,0,1
4228597,1,0,0,100%,0%,0,1
4228601,0,1,0,0%,100%,0,1
4228732,1,0,0,100%,0%,0,1
4228745,0,0,1,NaN%,NaN%,0,1
4228791,0,0,1,NaN%,NaN%,0,1
4228807,9,11,29,45%,55%,0,49
4228808,12,19,59,39%,61%,0,90
4228918,8,1,17,89%,11%,0,26
4228919,2,5,6,29%,71%,0,13
4228920,1,4,4,20%,80%,0,9
4228921,14,12,35,54%,46%,1,61
4228922,2,4,5,33%,67%,0,11
4228923,0,0,6,NaN%,NaN%,0,6
4228924,1,0,4,100%,0%,0,5
4228925,1,0,6,100%,0%,0,7
4228927,0,1,2,0%,100%,0,3
4228929,0,2,1,0%,100%,0,3
4228930,0,1,0,0%,100%,0,1
4228931,1,1,3,50%,50%,1,5
4228932,0,1,2,0%,100%,0,3
4228933,0,0,1,NaN%,NaN%,0,1
4228934,0,1,1,0%,100%,0,2
4228935,0,0,1,NaN%,NaN%,0,1
4228936,0,1,1,0%,100%,0,2
4228937,0,0,1,NaN%,NaN%,0,1
4228938,0,0,1,NaN%,NaN%,0,1
4228943,0,1,0,0%,100%,0,1
4228949,0,0,1,NaN%,NaN%,0,1
4228950,0,0,1,NaN%,NaN%,0,1
4228951,0,0,1,NaN%,NaN%,0,1
4228954,0,0,1,NaN%,NaN%,0,1
4228956,1,0,5,100%,0%,0,6
4228965,0,0,1,NaN%,NaN%,0,1
4228977,0,0,1,NaN%,NaN%,0,1
4228988,0,0,1,NaN%,NaN%,0,1
4229044,0,2,4,0%,100%,0,6
4229046,0,0,1,NaN%,NaN%,0,1
4229051,0,0,1,NaN%,NaN%,0,1
4229054,0,0,1,NaN%,NaN%,0,1
4229055,0,0,1,NaN%,NaN%,0,1
4229056,0,1,0,0%,100%,0,1
4229068,0,1,0,0%,100%,0,1
4229100,2,0,7,100%,0%,0,9
4229101,0,1,0,0%,100%,0,1
4229103,0,0,1,NaN%,NaN%,0,1
4229107,1,0,0,100%,0%,0,1
4229109,0,1,0,0%,100%,0,1
4229115,0,0,1,NaN%,NaN%,0,1
4229117,0,0,1,NaN%,NaN%,0,1
4229126,0,0,1,NaN%,NaN%,0,1
4229129,0,0,2,NaN%,NaN%,0,2
4229134,0,1,0,0%,100%,0,1
4229138,1,0,0,100%,0%,0,1
4229150,1,3,9,25%,75%,0,13
4229207,15,11,58,58%,42%,0,84
4229381,1,0,1,100%,0%,0,2
4229433,0,0,1,NaN%,NaN%,0,1
4229450,3,3,9,50%,50%,1,15
4229497,0,0,1,NaN%,NaN%,0,1
4229667,23,36,93,39%,61%,0,152
4229668,19,15,64,56%,44%,0,98
4229669,11,18,58,38%,62%,0,87
4229670,9,13,30,41%,59%,0,52
4229671,5,12,38,29%,71%,0,55
4229673,5,13,30,28%,72%,0,48
4229674,4,9,24,31%,69%,0,37
4229675,6,6,32,50%,50%,1,44
4229676,5,10,20,33%,67%,0,35
4229677,5,11,18,31%,69%,0,34
4229678,6,5,24,55%,45%,1,35
4229679,3,11,16,21%,79%,0,30
4229680,3,11,25,21%,79%,0,39
4229681,5,6,30,45%,55%,1,41
4229682,7,4,22,64%,36%,0,33
4229683,3,6,18,33%,67%,0,27
4229684,3,7,24,30%,70%,0,34
4229685,4,2,29,67%,33%,0,35
4229686,4,6,20,40%,60%,0,30
4229687,1,5,21,17%,83%,0,27
4229688,2,8,14,20%,80%,0,24
4229689,6,6,10,50%,50%,1,22
4229690,2,10,15,17%,83%,0,27
4229691,3,11,19,21%,79%,0,33
4229692,8,6,18,57%,43%,0,32
4229693,2,4,20,33%,67%,0,26
4229694,1,6,16,14%,86%,0,23
4229695,4,5,13,44%,56%,0,22
4229696,7,9,18,44%,56%,0,34
